datetime_local,pm1,pm25,relativehumidity,temperature,um003
2025-02-12 01:00:00+07:00,17.34683322906494,25.515416463216145,60.209208488464355,27.553958257039387,3029.7708333333335
2025-02-12 02:00:00+07:00,19.95741669336955,29.51362482706706,59.26366678873698,27.380749861399334,3555.0520629882812
2025-02-12 03:00:00+07:00,15.182124932607016,21.624791463216145,59.404624938964844,27.198667367299397,2643.233357747396
2025-02-12 04:00:00+07:00,14.53018061319987,20.821680863698322,59.31220785776774,27.121166865030926,2548.6506551106772
2025-02-12 05:00:00+07:00,16.00237500667572,23.52693748474121,59.707000732421875,27.10075044631958,2769.5343627929688
2025-02-12 06:00:00+07:00,24.752409328113902,37.406363400545985,60.863499728116125,26.800363540649414,4864.349964488636
2025-02-12 07:00:00+07:00,23.58554156621297,36.12966696421305,59.46112537384033,27.338999271392822,4519.543721516927
2025-02-12 08:00:00+07:00,22.33037503560384,33.98254140218099,59.82833290100098,27.277499675750732,4151.112467447917
2025-02-12 09:00:00+07:00,25.257333437601726,39.12729136149088,59.775708516438804,27.393791675567627,5026.443766276042
2025-02-12 10:00:00+07:00,29.1375412940979,44.995583852132164,58.02720832824707,27.774250030517578,6338.045817057292
2025-02-12 11:00:00+07:00,35.59887536366781,55.71199989318848,57.319375356038414,27.80399974187215,8717.037556966146
2025-02-12 12:00:00+07:00,38.88991673787435,61.8948335647583,56.23612531026205,28.067708651224773,9702.843831380209
2025-02-12 13:00:00+07:00,46.334499994913735,73.19508234659831,55.45358339945475,28.198458989461262,11511.924967447916
2025-02-12 14:00:00+07:00,48.53925037384033,75.88754208882649,53.48787498474121,28.44670820236206,11967.812581380209
2025-02-12 15:00:00+07:00,46.36581897735596,72.24201393127441,52.944291750590004,28.59016704559326,11478.513834635416
2025-02-12 16:00:00+07:00,43.14295800526937,66.29595851898193,52.42383321126302,28.719041506449383,10699.49365234375
2025-02-12 17:00:00+07:00,36.35324954986572,54.88437557220459,52.71575037638346,28.62195857365926,8971.4375
2025-02-12 18:00:00+07:00,35.499458154042564,54.31762504577637,56.022125244140625,28.595458507537842,8689.058349609375
2025-02-12 19:00:00+07:00,27.031333287556965,41.39099947611491,61.099624951680504,28.09154160817464,5564.8957926432295
2025-02-12 20:00:00+07:00,23.85295836130778,36.2056245803833,61.173291524251304,28.062250296274822,4606.747945149739
2025-02-12 21:00:00+07:00,21.707291920979817,32.869208335876465,61.16463883717855,27.98370822270711,3944.6555989583335
2025-02-12 22:00:00+07:00,24.283833185831707,36.93481953938802,60.47706921895345,27.975972334543865,4680.7430419921875
2025-02-12 23:00:00+07:00,24.907958189646404,38.138999938964844,59.88787428538004,27.95062478383382,4874.8979085286455
2025-02-13 00:00:00+07:00,23.495791753133137,35.8258326848348,59.64745807647705,28.032833417256672,4444.464599609375
2025-02-13 01:00:00+07:00,22.36083357674735,34.22383335658482,59.67273875645229,27.89942823137556,4185.840541294643
2025-02-13 03:00:00+07:00,19.533597230911255,29.35656960805257,59.522417068481445,27.58927822113037,3453.1388956705728
2025-02-13 04:00:00+07:00,15.393500010172525,22.11674992243449,58.80024973551432,27.486833254496258,2663.039591471354
2025-02-13 05:00:00+07:00,10.865166783332825,15.37049969037374,59.373374938964844,27.251833120981853,1913.5666809082031
2025-02-13 06:00:00+07:00,13.77845843633016,19.98391644159953,59.63241672515869,27.17804225285848,2409.6416829427085
2025-02-13 07:00:00+07:00,14.309624910354614,20.95354127883911,59.55695788065592,27.22137514750163,2492.7916666666665
2025-02-13 08:00:00+07:00,9.535374999046326,13.778833389282227,60.09758345286051,27.169792016347248,1739.2603963216145
2025-02-13 09:00:00+07:00,9.397125085194906,13.516249974568685,60.958499590555824,27.09904193878174,1705.0791625976562
2025-02-13 10:00:00+07:00,11.137583176294962,16.817083438237507,61.3393751780192,27.04812526702881,1979.1500040690105
2025-02-13 11:00:00+07:00,15.805833339691162,24.142499844233196,61.61633332570394,27.203333536783855,2788.897908528646
2025-02-13 12:00:00+07:00,13.305208206176758,20.544291973114014,61.04791673024496,27.251625219980877,2341.008341471354
2025-02-13 13:00:00+07:00,20.84206946690877,32.43780533472697,59.73951403299967,27.571680545806885,3792.2298583984375
2025-02-13 14:00:00+07:00,29.197875022888184,45.93379211425781,58.101209004720054,27.943874835968018,6407.206217447917
2025-02-13 15:00:00+07:00,30.434249877929688,48.404375076293945,58.26004187266032,27.945541381835938,6912.0958251953125
2025-02-13 16:00:00+07:00,27.246458371480305,42.4191255569458,59.900458017985024,27.88474973042806,5650.9604085286455
2025-02-13 17:00:00+07:00,21.398791790008545,32.510708491007485,61.23324966430664,27.659416993459065,3904.1562703450522
2025-02-13 18:00:00+07:00,17.57770840326945,26.956124623616535,61.06700007120768,27.57091697057088,3054.8666788736978
2025-02-13 19:00:00+07:00,17.447791576385498,26.40487511952718,61.07995859781901,27.581416924794514,3024.702107747396
2025-02-13 20:00:00+07:00,18.69737497965495,28.0820418993632,60.90958309173584,27.50920836130778,3218.1875
2025-02-13 21:00:00+07:00,18.98158327738444,28.660125255584717,60.00845813751221,27.448208173116047,3304.2520751953125
2025-02-13 22:00:00+07:00,17.55204168955485,26.245166619618733,60.2005418141683,27.398166020711262,3046.3249715169272
2025-02-13 23:00:00+07:00,18.59750000635783,27.93420871098836,60.79995822906494,27.255499998728435,3186.039591471354
2025-02-14 00:00:00+07:00,20.742833455403645,31.388458569844563,60.73837502797445,27.253417015075684,3770.822957356771
