datetime_local,pm25,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,boundary_layer_height,hour,day_of_week,month,is_weekend,is_rush_hour,is_dry_season,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_6h_mean,pm25_roll_6h_std,pm25_roll_12h_mean,pm25_roll_12h_std,pm25_roll_24h_mean,pm25_roll_24h_std,pm25_roll_48h_mean,pm25_roll_48h_std,pm25_roll_72h_mean,pm25_roll_72h_std,is_raining,hours_since_last_rain,wind_u,wind_v,pm25_diff_1h,pm25_diff_24h,pressure_trend_3h,wind_condition_encoded
2024-12-01 06:00:00+07:00,55.29129187266032,25.1,86.0,0.0,1007.8,4.6,200.0,6,6,12,1,0,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,58.78599993387858,61.8039166132609,64.97587426503499,54.98241647084554,51.06024996439616,37.33949979146322,17.18733310699463,24.83554172515869,59.540798346201576,3.8776150147747295,60.25811433792114,4.266841404277801,51.73994081550174,9.636966165873996,43.3245528307226,11.834136118255328,34.90063011149565,15.85285704907814,0,64,2.016507275229756,-4.134452612976168,-3.4947080612182617,17.951792081197098,0.8999999999999773,2
2024-12-01 07:00:00+07:00,52.70241641998291,25.3,83.0,0.0,1008.4,4.8,185.0,7,6,12,1,1,1,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,55.29129187266032,58.78599993387858,61.8039166132609,55.172166188557945,59.1586659749349,38.69941647847494,20.17824999491373,32.793041388193764,59.1291733847724,4.513123104920553,59.72009354167514,4.792716814081714,52.32339914639791,9.228350942286076,44.00213963124488,11.40395003882591,35.1771492091594,15.988633631269174,0,65,3.979380348264201,-2.6841259366595835,-2.5888754526774065,14.002999941507971,1.3999999999999773,2
2024-12-01 08:00:00+07:00,60.60766760508219,26.4,71.0,0.0,1010.0,5.4,350.0,8,6,12,1,1,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,52.70241641998291,55.29129187266032,58.78599993387858,61.215541203816734,58.49229208628336,41.28991635640463,26.035500208536785,36.8908748626709,59.02786111831665,4.463470179848363,59.89637483490839,4.7823431802625445,53.12830544842615,9.065172214290731,44.7223931186729,11.33662516664812,35.50654910835955,16.266333885880368,0,66,4.853487850015501,-2.36720419266102,7.9052511850992815,19.31775124867756,2.6000000000000227,2
2024-12-01 09:00:00+07:00,69.30374972025554,28.3,62.0,0.0,1010.1,6.8,590.0,9,6,12,1,1,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,60.60766760508219,52.70241641998291,55.29129187266032,64.97587426503499,63.252166112264,44.49791685740153,31.21133343378703,25.71708329518636,59.74917369418674,5.774185750480348,60.40067346890768,5.441961803857491,54.16188181771172,9.444578971467768,45.515985124641,11.698209373305367,36.1119194753744,16.70210323949512,0,67,6.675064847444115,-1.2975011685605038,8.696082115173347,24.80583286285401,2.300000000000068,2
2024-12-01 10:00:00+07:00,72.99954032897949,30.0,57.0,0.0,1009.7,5.1,760.0,10,6,12,1,0,1,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,69.30374972025554,60.60766760508219,52.70241641998291,61.8039166132609,69.23883310953777,37.71083354949951,30.047041416168213,22.645291646321613,61.61511098013983,7.964496483363347,60.71406573719449,6.069328514452235,55.632244600190056,9.5187111905845,46.41082885199123,12.124779122749992,36.81128404041132,17.1777404546915,0,68,4.87715425541148,-1.4910956940859594,3.6957906087239536,35.28870677947998,1.3000000000000682,2
2024-12-01 11:00:00+07:00,88.5333760579427,31.0,54.0,0.0,1009.0,5.1,900.0,11,6,12,1,0,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,72.99954032897949,69.30374972025554,60.60766760508219,58.78599993387858,60.72820822397868,42.693416913350426,33.7391668955485,17.12691656748454,66.5730070008172,13.3136828033661,63.03116305669149,10.066554803071623,57.54224289788141,11.25099374962173,47.55237487620777,13.416939505165017,37.80304042222323,18.063733464526543,0,69,4.544133273360675,-2.3153515486716896,15.533835728963211,45.83995914459228,-1.0,2
2024-12-01 12:00:00+07:00,85.13616689046223,32.2,51.0,0.0,1007.8,6.8,1020.0,12,6,12,1,0,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,88.5333760579427,72.99954032897949,69.30374972025554,55.29129187266032,54.98241647084554,45.39362462361654,35.4193328221639,13.743083318074545,71.54715283711751,13.821228577765236,65.54397559165955,11.531651827166163,59.19818215899997,12.264257483684956,48.58814225263066,14.347144519147784,38.79461102739528,18.673602357874543,0,70,6.058844364480901,-3.087135398228919,-3.3972091674804688,39.742542266845696,-2.300000000000068,2
2024-12-01 13:00:00+07:00,65.83716646830241,33.0,49.0,0.0,1006.6,7.3,1235.0,13,6,12,1,0,1,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,85.13616689046223,88.5333760579427,72.99954032897949,52.70241641998291,55.172166188557945,40.138833363850914,33.32837422688802,8.403999964396158,73.73627784517076,10.989613650075633,66.43272561497157,11.060995943327852,60.26894603835212,11.633491301293084,49.26540875766012,14.378735278029058,39.59229389550509,18.583591235368512,0,71,6.445517427870167,-3.427142408337003,-19.29900042215982,25.6983331044515,-3.1000000000000227,2
2024-12-01 14:00:00+07:00,52.54875055948893,33.3,47.0,0.0,1005.8,7.7,1390.0,14,6,12,1,0,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,65.83716646830241,85.13616689046223,88.5333760579427,60.60766760508219,61.215541203816734,39.45604133605957,25.07820844650269,9.086374878883362,72.39312500423856,13.187756361188743,65.7104930612776,11.69727340281933,60.81447558932834,10.898860556754766,49.83771171834734,13.935409915496836,40.19593800218017,18.28216369091769,0,72,6.457763373179765,-4.193720569615707,-13.288415908813484,13.09270922342936,-3.200000000000045,2
2024-12-01 15:00:00+07:00,48.4693333307902,33.2,47.0,0.0,1004.9,8.3,1445.0,15,6,12,1,0,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,52.54875055948893,65.83716646830241,85.13616689046223,69.30374972025554,64.97587426503499,41.71166610717773,30.49399964014689,10.133124828338625,68.920722272661,16.49268124483122,64.33494798342387,12.71756369108645,61.09604505697886,10.462440415970669,50.21219783690241,13.642983760356314,40.728385342492,17.949509576575768,0,73,6.881011852206848,-4.6413010988071965,-4.0794172286987305,6.757667223612472,-2.8999999999999773,2
2024-12-01 16:00:00+07:00,54.09449990590414,32.7,49.0,0.0,1004.9,8.9,1390.0,16,6,12,1,0,1,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,48.4693333307902,52.54875055948893,65.83716646830241,72.99954032897949,61.8039166132609,47.93516731262207,39.90291659037272,12.186041593551636,65.76988220214844,17.341603312556327,63.692496591144135,13.047495127555978,61.35268391503228,10.197769097348992,50.507855822642654,13.568386607555782,41.3104472634969,17.68851055079575,0,74,7.929958065276474,-4.040515447681968,5.625166575113937,6.159332593282066,-1.7000000000000457,2
2024-12-01 17:00:00+07:00,51.62937545776367,31.6,52.0,0.2,1005.2,6.5,950.0,17,6,12,1,1,1,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,54.09449990590414,48.4693333307902,52.54875055948893,88.5333760579427,58.78599993387858,48.07412465413412,38.27550029754639,20.122249841690063,59.61921543545193,13.845209248443007,63.09611121813456,13.44952008610764,61.50081936518351,10.020781249542654,50.78606155514717,13.448613446831173,41.748046230386805,17.546106214799252,1,0,6.436742446820207,0.9046251562404254,-2.4651244481404646,3.555250803629555,-0.599999999999909,2
2024-12-01 18:00:00+07:00,48.827833811442055,30.0,58.0,0.1,1006.0,7.7,560.0,18,6,12,1,1,1,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,51.62937545776367,54.09449990590414,48.4693333307902,85.13616689046223,55.29129187266032,51.06024996439616,40.290666262308754,22.47566684087117,53.56782658894857,6.388620502643916,62.55748971303304,13.911972194161956,61.40780202547709,10.131656647227878,50.963919212420784,13.363038500273952,42.114048549422506,17.41277202653303,1,0,-3.254160615403385,6.978569960182205,-2.801541646321617,-2.2324161529541016,1.1000000000000227,2
2024-12-01 19:00:00+07:00,53.69804128011068,27.4,77.0,0.0,1006.8,11.1,265.0,19,6,12,1,1,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,48.827833811442055,51.62937545776367,54.09449990590414,65.83716646830241,52.70241641998291,59.1586659749349,45.85912450154623,22.01691683133443,51.54463905758328,2.4080235755602724,62.64045845137702,13.85068893865179,61.180275996526085,10.245041411682015,51.12722997864088,13.347215678286055,42.55406416676663,17.297676592238414,0,1,-7.134942467520586,8.503093318620655,4.8702074686686245,-5.460624694824219,1.8999999999999773,2
2024-12-01 20:00:00+07:00,57.65833377838135,29.2,68.0,0.0,1007.7,6.0,235.0,20,6,12,1,0,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,53.69804128011068,48.827833811442055,51.62937545776367,52.54875055948893,60.60766760508219,58.49229208628336,49.13124974568685,14.122124989827476,52.39623626073202,3.493153422186352,62.39468063248529,13.916053096483353,61.14552773369683,10.255963126516209,51.30487756265535,13.376798254871249,43.15873373327432,17.048944238268327,0,2,-3.2678342100901627,5.032023407672544,3.960292498270668,-0.8339583079020159,2.5,2
2024-12-01 21:00:00+07:00,83.42883237202962,28.0,79.0,0.0,1008.1,9.3,265.0,21,6,12,1,0,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,57.65833377838135,53.69804128011068,48.827833811442055,48.4693333307902,69.30374972025554,63.252166112264,47.747958183288574,13.116833289464315,58.22281943427192,12.68792835786308,63.57177085346645,15.10055892616448,61.98622216118707,11.21798877863306,52.04822910825411,14.1443122521587,44.13528927608772,17.315556371419923,0,3,-8.495972756076188,3.782650780604944,25.77049859364827,20.176666259765614,2.1000000000000227,2
2024-12-01 22:00:00+07:00,91.1102072397868,27.1,85.0,0.0,1008.2,9.1,285.0,22,6,12,1,0,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,83.42883237202962,57.65833377838135,53.69804128011068,54.09449990590414,72.99954032897949,69.23883310953777,35.83166662851969,15.821916739145914,64.39210398991902,18.11681237437802,65.08099309603374,16.923478308655067,62.89752941661411,12.632032885421756,53.199865370988846,15.019203460788834,45.18095997748552,17.846801921986092,0,4,-8.247400862033514,3.845826181840365,7.681374867757185,21.87137413024904,1.400000000000091,2
2024-12-01 23:00:00+07:00,87.08891677856445,26.7,87.0,0.0,1008.1,7.0,235.0,23,6,12,1,0,1,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,91.1102072397868,83.42883237202962,57.65833377838135,51.62937545776367,88.5333760579427,60.72820822397868,35.02150026957194,16.358875036239624,70.30202754338582,18.88803507923723,64.96062148941888,16.745707360500194,63.995892273055176,13.548036125508554,54.28460321492619,15.549255686134115,46.16332166835114,18.181469376660225,0,5,-5.362311101832845,4.499513267805776,-4.02129046122235,26.36070855458577,0.3999999999999772,2
2024-12-02 00:00:00+07:00,75.479918162028,26.3,88.0,0.0,1008.2,6.5,235.0,0,0,12,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,87.08891677856445,91.1102072397868,83.42883237202962,48.827833811442055,85.13616689046223,54.98241647084554,31.9508752822876,17.02999981244405,74.74404160181682,15.69120752027874,64.15593409538269,15.898652240391517,64.84995484352112,13.60109883881674,55.191458274920784,15.48822545362292,46.975126089873136,18.167234211958945,0,6,-5.629165124598852,3.25,-11.608998616536454,20.497501691182457,0.1000000000000227,2
2024-12-02 01:00:00+07:00,58.6279993057251,26.0,88.0,0.0,1007.5,4.2,225.0,1,0,12,0,0,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,75.479918162028,87.08891677856445,91.1102072397868,53.69804128011068,65.83716646830241,55.172166188557945,32.71391614278158,18.22183322906494,75.56570127275255,14.448611762251554,63.55517016516791,15.965414571443755,64.99394789006975,13.512189316478688,55.7313350074821,15.135684554182555,47.536322840937856,17.88846434393645,0,7,-3.6001026629488715,2.1631599146222285,-16.851918856302902,3.4558331171671526,-0.7000000000000455,2
2024-12-02 02:00:00+07:00,57.51829210917155,26.0,88.0,0.0,1006.6,3.9,210.0,2,0,12,0,0,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,58.6279993057251,75.479918162028,87.08891677856445,57.65833377838135,52.54875055948893,61.215541203816734,32.72233374913534,16.03766663869222,75.54236099455092,14.483396063141376,63.96929862764147,15.716475670004517,64.83989584445953,13.57805532330352,56.24791747331619,14.75195654162322,48.11244263913896,17.523977407160498,0,8,-2.8522794363147645,2.659793604243744,-1.1097071965535503,-3.697249094645187,-1.5,2
2024-12-02 03:00:00+07:00,53.77616691589356,25.9,88.0,0.0,1006.1,4.5,200.0,3,0,12,0,0,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,57.51829210917155,58.6279993057251,75.479918162028,83.42883237202962,48.4693333307902,64.97587426503499,32.15316645304362,15.402458270390827,70.6002500851949,16.21029191624153,64.41153475973341,15.31009120178108,64.37324137157864,13.764358037883945,56.69839664962556,14.3244785561257,48.64541081477094,17.093387818728765,0,9,-2.51636806561836,3.730669076497688,-3.742125193277985,-11.199707349141429,-2.1000000000000227,2
2024-12-02 04:00:00+07:00,48.38649972279867,25.9,87.0,0.0,1006.1,3.4,210.0,4,0,12,0,0,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,53.77616691589356,57.51829210917155,58.6279993057251,91.1102072397868,54.09449990590414,61.8039166132609,35.58933353424072,18.561458349227905,63.47963216569689,14.713537884517317,63.93586807780795,15.742337971585153,63.81418233447605,14.140593818092482,56.965004278553856,14.03949255031684,49.05964750051498,16.71118610701671,0,10,-2.4866025855051794,2.318794424212495,-5.389667193094894,-13.417416890462237,-1.3999999999999773,2
2024-12-02 05:00:00+07:00,47.57645797729492,25.8,87.0,0.0,1006.5,3.1,210.0,5,0,12,0,0,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,48.38649972279867,53.77616691589356,57.51829210917155,87.08891677856445,51.62937545776367,58.78599993387858,37.75904178619385,18.065666834513348,56.8942223654853,10.175931223338344,63.59812495443556,16.070427233526203,63.34711808628506,14.494590518549732,57.169533782535126,13.82359481176858,49.469519599720286,16.29706747234085,0,11,-2.507952682562337,1.822134282106667,-0.8100417455037459,-11.209541956583656,-0.1000000000000227,2
2024-12-02 06:00:00+07:00,55.01366678873698,25.8,88.0,0.0,1007.3,2.3,225.0,6,0,12,0,0,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,47.57645797729492,48.38649972279867,53.77616691589356,75.479918162028,48.827833811442055,55.29129187266032,37.33949979146322,17.18733310699463,53.48318046993679,4.605323907545503,64.11361103587681,15.647211941302947,63.335550374454925,14.50140834534993,57.53774559497833,13.51612357305808,49.99488534530004,15.845170022228016,0,12,1.408343819019456e-16,2.3,7.437208811442055,-0.2776250839233398,1.1999999999999318,2
2024-12-02 07:00:00+07:00,66.87087408701579,26.1,86.0,0.0,1008.1,1.5,275.0,7,0,12,0,1,1,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,55.01366678873698,47.57645797729492,48.38649972279867,58.6279993057251,53.69804128011068,52.70241641998291,38.69941647847494,20.17824999491373,54.85699293348524,7.035368602834407,65.2113471031189,15.308481812418554,63.92590277724796,14.337181829984232,58.12465096182294,13.290465064519625,50.6433940132459,15.560610711749252,0,13,0.7500000000000002,1.299038105676658,11.857207298278816,14.168457667032882,2.0,1
2024-12-02 08:00:00+07:00,85.06141662597656,28.0,79.0,0.0,1008.3,0.8,420.0,8,0,12,0,1,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,66.87087408701579,55.01366678873698,47.57645797729492,57.51829210917155,57.65833377838135,60.60766760508219,41.28991635640463,26.035500208536785,59.44751368628608,14.326684679229832,67.4949373404185,16.102641247855715,64.94480898645189,14.947070658588109,59.03655721743902,13.608648100634396,51.463198407932566,15.798946810901432,0,14,-0.7128052193506944,-0.3631923997916373,18.19054253896077,24.45374902089437,1.7999999999999543,1
2024-12-02 09:00:00+07:00,83.7643330891927,29.1,71.0,0.0,1008.7,2.5,660.0,9,0,12,0,1,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,85.06141662597656,66.87087408701579,55.01366678873698,53.77616691589356,83.42883237202962,69.30374972025554,44.49791685740153,31.21133343378703,64.44554138183594,16.944210315627164,67.52289573351543,16.13308417174721,65.54733329349095,15.414567445783602,59.854607555601326,13.89332319201262,52.19310118092431,16.061915339402972,0,15,-2.165063509461097,1.2499999999999998,-1.297083536783859,14.460583368937163,1.400000000000091,2
2024-12-02 10:00:00+07:00,68.46579202016194,30.8,62.0,0.1,1008.7,1.6,825.0,10,0,12,0,0,1,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,83.7643330891927,85.06141662597656,66.87087408701579,48.38649972279867,91.1102072397868,72.99954032897949,37.71083354949951,30.047041416168213,67.79209009806316,15.010693404561996,65.63586113188002,14.349017857044938,65.35842711395688,15.346901709694537,60.49533585707346,13.5554404374314,52.72669493931311,15.95362836949922,1,0,-1.4256104387013886,0.7263847995832751,-15.298541069030762,-4.53374830881755,0.6000000000000227,1
2024-12-02 11:00:00+07:00,68.34087626139323,32.5,55.0,0.0,1008.1,1.7,1060.0,11,0,12,0,0,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,68.46579202016194,83.7643330891927,85.06141662597656,47.57645797729492,87.08891677856445,88.5333760579427,42.693416913350426,33.7391668955485,71.2528264787462,11.369905794333862,64.07352442211575,12.73017248478008,64.51707295576732,14.554183200677336,61.02965792682435,13.342611756574126,53.20727423606096,15.89465491732112,0,1,-1.1153003492838622,1.2830062863787126,-0.1249157587687079,-20.19249979654947,-0.1999999999999318,1
2024-12-02 12:00:00+07:00,75.78633308410645,33.4,51.0,0.0,1007.0,1.4,1225.0,12,0,12,0,0,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,68.34087626139323,68.46579202016194,83.7643330891927,55.01366678873698,75.479918162028,85.13616689046223,45.39362462361654,35.4193328221639,74.71493752797444,8.140010885253528,64.09905899895563,12.755414005047898,64.12749654716916,14.09619812013977,61.66283935308456,13.30590844973725,53.76792701747682,15.9701372146716,0,2,-1.2887067948334163,0.5470235798849833,7.445456822713211,-9.34983380635579,-1.7000000000000457,1
2024-12-02 13:00:00+07:00,69.72562408447266,34.2,48.0,0.0,1005.8,1.8,1405.0,13,0,12,0,0,1,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,75.78633308410645,68.34087626139323,68.46579202016194,66.87087408701579,58.6279993057251,65.83716646830241,40.138833363850914,33.32837422688802,75.19072919421727,7.659040895229072,65.02386106385126,12.72495431328015,64.28951561450958,14.138984788565605,62.27923082643085,12.968625809267332,54.273444376609945,15.889888894350564,0,3,-1.083267041673687,-1.437543918085127,-6.060708999633789,3.888457616170242,-2.900000000000091,1
2024-12-02 14:00:00+07:00,81.3297913869222,33.5,50.0,0.0,1005.1,2.7,1440.0,14,0,12,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,69.72562408447266,75.78633308410645,68.34087626139323,85.06141662597656,57.51829210917155,52.54875055948893,39.45604133605957,25.07820844650269,74.56879165437486,6.800607525560835,67.00815267033046,13.29206846629224,65.48872564898598,14.319280724799908,63.15160061915716,12.80807880638802,55.05471636189355,15.816921198852231,0,4,-2.1563158771276907,-1.6249005625105308,11.60416730244954,28.781040827433262,-3.0,2
2024-12-02 15:00:00+07:00,79.8886661529541,32.7,51.0,0.1,1004.9,1.5,1325.0,15,0,12,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,81.3297913869222,69.72562408447266,75.78633308410645,83.7643330891927,53.77616691589356,48.4693333307902,41.71166610717773,30.49399964014689,73.92284716500177,5.873345388867341,69.18419427341884,13.06442157195912,66.79786451657613,14.130644640184949,63.946954786777496,12.63252962497114,55.74075339679365,15.807840101877996,1,0,-0.1828040151077207,-1.4888192274619831,-1.4411252339680942,31.419332822163906,-2.1000000000000227,1
2024-12-02 16:00:00+07:00,93.26566632588704,31.4,56.0,0.1,1005.2,5.8,920.0,16,0,12,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,79.8886661529541,81.3297913869222,69.72562408447266,68.46579202016194,48.38649972279867,54.09449990590414,47.93516731262207,39.90291659037272,78.05615954928928,9.10319180205392,72.92412482367622,12.99299969722337,68.42999645074208,14.843772316388556,64.89134018288719,13.095961590490123,56.4819026986758,16.298175248963474,1,0,2.172718241812289,-5.377666356487367,13.377000172932938,39.1711664199829,-0.599999999999909,2
2024-12-02 17:00:00+07:00,88.97812461853027,30.0,62.0,0.2,1005.9,2.9,510.0,17,0,12,0,1,1,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,93.26566632588704,79.8886661529541,81.3297913869222,68.34087626139323,47.57645797729492,51.62937545776367,48.07412465413412,38.27550029754639,81.49570094214545,8.582079311862971,76.37426371044583,10.993318827420731,69.98619433244069,14.96315318211064,65.7435068488121,13.307488925075075,57.18610581424501,16.593140052239193,1,0,1.9777952441812456,-2.120925734695594,-4.287541707356766,37.3487491607666,0.7999999999999545,2
2024-12-02 18:00:00+07:00,66.0454584757487,29.0,68.0,0.1,1006.5,3.5,380.0,18,0,12,0,1,1,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,88.97812461853027,93.26566632588704,79.8886661529541,75.78633308410645,55.01366678873698,48.827833811442055,51.06024996439616,40.290666262308754,79.87222184075249,10.569384382750153,77.29357968436346,9.38882828230321,70.70359536012013,14.302794132627383,66.05569869279861,13.13028833461048,57.5438112616539,16.501136407632984,1,0,-0.905866657858822,-3.380740392011739,-22.93266614278157,17.217624664306648,1.6000000000000227,2
2024-12-02 19:00:00+07:00,44.03562513987223,28.4,72.0,0.0,1007.1,8.2,300.0,19,0,12,0,1,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,66.0454584757487,88.97812461853027,93.26566632588704,69.72562408447266,66.87087408701579,53.69804128011068,59.1586659749349,45.85912450154623,75.59055534998576,18.05475915428662,75.39064227210152,13.224136887576474,70.30099468761021,14.924753047073729,65.74063534206813,13.476188642396664,57.518484881630656,16.520710732143353,0,1,-7.171881598543045,-3.9754388860199623,-22.009833335876472,-9.662416140238449,1.8999999999999773,2
2024-12-02 20:00:00+07:00,38.29749997456869,27.2,80.0,0.0,1007.6,8.1,230.0,20,0,12,0,0,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,44.03562513987223,66.0454584757487,88.97812461853027,81.3297913869222,85.06141662597656,57.65833377838135,58.49229208628336,49.13124974568685,68.41850678126018,23.14767852511254,71.49364921781752,16.579819143532635,69.49429327911801,16.113696871530237,65.31991050640742,14.01188764566251,57.36801613480956,16.647029979395164,0,2,-8.055627352483013,0.8466805524679952,-5.738125165303543,-19.36083380381266,1.7000000000000457,2
2024-12-02 21:00:00+07:00,37.59691619873047,27.0,80.0,0.0,1007.8,7.5,220.0,21,0,12,0,0,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,38.29749997456869,44.03562513987223,66.0454584757487,79.8886661529541,83.7643330891927,83.42883237202962,63.252166112264,47.747958183288574,61.369881788889565,25.295779528752917,67.64636447694566,18.69514778886527,67.58463010523054,17.07747815147656,64.7854261332088,14.570611123359711,57.22702944057959,16.772166674690705,0,3,-7.38605814759156,1.3023613325019772,-0.7005837758382185,-45.83191617329915,1.2999999999999543,2
2024-12-02 22:00:00+07:00,41.72758324941,26.9,82.0,0.0,1008.0,5.6,200.0,22,0,12,0,0,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,37.59691619873047,38.29749997456869,44.03562513987223,93.26566632588704,68.46579202016194,91.1102072397868,69.23883310953777,35.83166662851969,52.780201276143394,20.616330724227023,65.41818041271634,20.12715977672481,65.52702077229817,17.09468506889548,64.21227509445615,14.92840394427832,57.30891717142529,16.680377398690943,0,4,-5.586358681455015,-0.3906362529671015,4.130667050679534,-49.3826239903768,0.8999999999999773,2
2024-12-02 23:00:00+07:00,39.3411668141683,26.6,84.0,0.1,1008.3,4.0,185.0,23,0,12,0,0,1,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,41.72758324941,37.59691619873047,38.29749997456869,88.97812461853027,68.34087626139323,87.08891677856445,60.72820822397868,35.02150026957194,44.5073749754164,10.8152256158655,63.00153795878092,21.44234282834048,63.537531190448334,17.25390927590796,63.76671173175176,15.347877049292643,57.36891254010024,16.606691440378903,1,0,-3.804226065180615,-1.2360679774997891,-2.3864164352417063,-47.74774996439616,0.6999999999999318,2
2024-12-03 00:00:00+07:00,39.29766686757406,26.4,86.0,0.2,1008.1,3.9,150.0,0,1,12,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,39.3411668141683,41.72758324941,37.59691619873047,66.0454584757487,75.78633308410645,75.479918162028,54.98241647084554,31.9508752822876,40.04940970738729,2.4023662221348427,59.960815774069886,22.043315513502066,62.02993738651276,17.73897960385483,63.43994611501694,15.70176814999854,57.4709513121181,16.47032324218163,1,0,-2.180852323535912,-3.233246532964663,-0.0434999465942382,-36.18225129445394,0.3000000000000682,2
2024-12-03 01:00:00+07:00,39.47016747792562,26.1,87.0,0.0,1007.5,2.3,90.0,1,1,12,0,0,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,39.29766686757406,39.3411668141683,41.72758324941,44.03562513987223,69.72562408447266,58.6279993057251,55.172166188557945,32.71391614278158,39.28850009706286,1.4020360053848726,57.4395277235243,22.54937574656455,61.23169439368778,18.320242511312696,63.11282114187876,16.03765328100337,57.56478813621733,16.346065267135753,0,1,-1.6263455967290597,-1.626345596729059,0.1725006103515625,-19.15783182779948,-0.5,2
2024-12-03 02:00:00+07:00,43.62833340962728,26.0,88.0,0.0,1007.0,3.3,90.0,2,1,12,0,0,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,39.47016747792562,39.29766686757406,39.3411668141683,38.29749997456869,81.3297913869222,57.51829210917155,61.215541203816734,32.72233374913534,40.17697233623929,2.1421624224748093,54.29773955874973,21.52117817018016,60.6529461145401,18.658917604796912,62.74642097949982,16.280976240419676,57.71626035372416,16.162113847051636,0,2,-0.7423384793347553,-3.215421213791276,4.15816593170166,-13.889958699544266,-1.2999999999999543,2
2024-12-03 03:00:00+07:00,43.833750089009605,25.8,89.0,0.0,1006.7,2.7,125.0,3,1,12,0,0,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,43.62833340962728,39.47016747792562,39.29766686757406,37.59691619873047,79.8886661529541,53.77616691589356,64.97587426503499,32.15316645304362,41.21644465128581,2.1529801169210208,51.2931632200877,20.093060792526288,60.23867874675327,18.92668484964592,62.30596005916596,16.503839130296644,57.87849068200147,15.959255330908483,0,3,-1.6249005625105304,-2.1563158771276907,0.2054166793823242,-9.942416826883957,-1.3999999999999773,2
