datetime_local,pm1,pm25,relativehumidity,temperature,um003
2025-09-01 01:00:00+07:00,12.13083322842916,17.61787470181783,66.96675046284993,26.540833632151287,2191.602081298828
2025-09-01 02:00:00+07:00,11.290416638056437,16.793624877929688,67.91712379455566,26.422916094462078,2047.7645975748699
2025-09-01 03:00:00+07:00,12.360875050226847,18.30187527338664,68.0233325958252,26.45016638437907,2197.5166625976562
2025-09-01 04:00:00+07:00,10.143249988555908,14.86062510808309,68.04375076293945,26.446083386739094,1853.3770853678386
2025-09-01 05:00:00+07:00,11.51633334159851,16.739000002543133,68.08695856730144,26.319415887196858,2072.6270751953125
2025-09-01 06:00:00+07:00,13.75012501080831,20.052166779836018,67.76400057474773,26.31683286031087,2451.7520650227866
2025-09-01 07:00:00+07:00,20.39791663487752,30.213541825612385,67.53170776367188,26.44724973042806,3752.8562215169272
2025-09-01 08:00:00+07:00,15.22266674041748,22.168333053588867,66.62004152933757,26.743250052134197,2674.7062377929688
2025-09-01 09:00:00+07:00,19.08620850245158,29.7067498366038,64.53258323669434,27.40524975458781,3867.6062825520835
2025-09-01 10:00:00+07:00,11.091791669527689,16.224833408991497,60.37037499745687,28.348833401997883,2034.8916778564453
2025-09-01 11:00:00+07:00,7.769194483757019,10.838194410006205,57.26765282948812,29.121166547139484,1451.6236114501953
2025-09-01 12:00:00+07:00,8.219249924023947,11.603930632273356,54.769930839538574,29.875444571177166,1529.4284566243489
2025-09-01 13:00:00+07:00,6.518666625022888,8.938083330790201,52.131833712259926,30.446249802907307,1254.1479187011719
2025-09-01 14:00:00+07:00,7.385624965031941,9.74875009059906,51.20929209391276,30.656875769297283,1392.812479654948
2025-09-01 15:00:00+07:00,8.391916632652283,12.143916646639505,51.15141677856445,30.589250246683758,1585.870844523112
2025-09-01 16:00:00+07:00,23.18738889694214,34.68522294362386,52.207430839538574,30.680041790008545,4670.2617594401045
2025-09-01 17:00:00+07:00,16.059791723887127,23.968791643778484,52.469249407450356,30.26479164759318,2839.6729329427085
2025-09-01 18:00:00+07:00,10.867291768391928,15.7988334496816,55.52216625213623,29.262583414713543,1933.9812520345051
2025-09-01 19:00:00+07:00,9.76575001080831,13.924958229064941,61.20174980163574,28.441458384195965,1762.1354268391926
2025-09-01 20:00:00+07:00,10.846499919891357,15.37891674041748,64.18229230244954,27.983041763305664,1945.7687377929688
2025-09-01 21:00:00+07:00,11.68779170513153,16.74791677792867,65.17745780944824,27.584458351135254,2081.9895629882812
