datetime_local,pm1,pm10,pm25,relativehumidity,temperature,um003
2024-12-01 01:00:00+07:00,36.01699988047282,67.3273328145345,55.172166188557945,52.608500162760414,28.308666865030926,8952.13330078125
2024-12-01 02:00:00+07:00,39.90474987030029,71.62795893351237,61.215541203816734,51.6883331934611,28.319374243418377,9957.602132161459
2024-12-01 03:00:00+07:00,42.11749998728434,73.9022928873698,64.97587426503499,51.72920799255371,28.36049969991048,10485.431315104166
2024-12-01 04:00:00+07:00,40.88162485758463,71.83554204305013,61.8039166132609,51.714582761128746,28.36091661453247,10190.064534505209
2024-12-01 05:00:00+07:00,39.313999811808266,69.98849995930989,58.78599993387858,51.42400042215983,28.20116726557414,9814.299967447916
2024-12-01 06:00:00+07:00,36.677541414896645,67.6092923482259,55.29129187266032,50.888291676839195,28.091500123341877,9147.939534505209
2024-12-01 07:00:00+07:00,35.2058744430542,65.25383281707764,52.70241641998291,50.67441622416178,28.066500186920166,8712.743733723959
2024-12-01 08:00:00+07:00,40.77783330281576,70.90466753641765,60.60766760508219,49.756500244140625,28.11050017674764,10183.525065104166
2024-12-01 09:00:00+07:00,46.044833501180015,76.2819995880127,69.30374972025554,49.68837515513102,28.09166685740153,11396.697998046875
2024-12-01 10:00:00+07:00,47.74841721852621,78.87341626485188,72.99954032897949,49.6040407816569,28.048500061035156,11845.229248046875
2024-12-01 11:00:00+07:00,57.68954118092855,93.47579193115234,88.5333760579427,49.65270837148031,28.160125573476154,14111.104166666666
2024-12-01 12:00:00+07:00,55.69683392842611,90.20833333333333,85.13616689046223,50.052333196004234,28.22866694132487,13669.991617838541
2024-12-01 13:00:00+07:00,44.095875104268394,74.04899915059407,65.83716646830241,49.02133337656657,28.38433313369751,10916.085367838541
2024-12-01 14:00:00+07:00,35.564125061035156,64.9854170481364,52.54875055948893,48.40229193369547,28.4174165725708,8812.370849609375
2024-12-01 15:00:00+07:00,32.316500186920166,58.863667488098145,48.4693333307902,47.60600058237711,28.469166437784832,7513.749918619792
2024-12-01 16:00:00+07:00,36.368499755859375,63.8987086613973,54.09449990590414,48.51962534586588,28.48866669336955,8719.049926757812
2024-12-01 17:00:00+07:00,34.78708267211914,62.90529219309489,51.62937545776367,51.35754140218099,28.571083704630535,8401.545776367188
2024-12-01 18:00:00+07:00,33.111166636149086,59.955166816711426,48.827833811442055,51.583333333333336,28.475833415985107,7826.649983723958
2024-12-01 19:00:00+07:00,36.52541573842367,65.96399974822998,53.69804128011068,53.02033265431722,28.3973331451416,9107.36865234375
2024-12-01 20:00:00+07:00,39.22266674041748,68.8779993057251,57.65833377838135,53.45433362325033,28.428499698638916,9793.025065104166
2024-12-01 21:00:00+07:00,54.1813751856486,89.34891764322917,83.42883237202962,56.150749842325844,28.48758347829183,13359.4228515625
2024-12-01 22:00:00+07:00,57.8498338063558,96.48041661580403,91.11020723978679,56.97316710154215,28.627000331878662,14215.625
2024-12-01 23:00:00+07:00,55.682416915893555,91.97954114278157,87.08891677856445,56.76595815022787,28.615500450134277,13720.3291015625
2024-12-02 00:00:00+07:00,48.78195858001709,80.68358294169109,75.479918162028,56.92491753896078,28.56462510426839,12036.601969401041
2024-12-02 01:00:00+07:00,38.21699937184652,69.89133262634277,58.6279993057251,56.635000228881836,28.420832951863606,9529.458333333334
2024-12-02 02:00:00+07:00,37.70574982961019,69.26275062561035,57.51829210917155,57.38212490081787,28.3395414352417,9380.091634114584
