datetime_local,pm1,pm25,relativehumidity,temperature,um003,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,boundary_layer_height
2025-06-20T19:00:00Z,16.656715103212345,26.44081768650694,57.460657686146384,29.225892365886473,3335.8517062579313,28.95939086294416,72.90355329949239,0.5802030456852791,1005.1129441624365,13.930710659898473,208.9238578680203,711.3959390862944
2025-06-20T20:00:00Z,16.652169227358048,26.441715972435656,57.45873945465346,29.225199725865913,3336.288711470396,28.971573604060914,72.83248730964468,0.5761421319796953,1005.1040609137056,13.966497461928931,209.44670050761422,713.4771573604061
2025-06-20T21:00:00Z,16.647623351503746,26.442614258364372,57.45682122316054,29.224507085845353,3336.72571668286,28.983756345177667,72.76142131979695,0.5720812182741117,1005.0951776649746,14.002284263959389,209.96954314720813,715.5583756345178
2025-06-20T22:00:00Z,16.64307747564945,26.44351254429309,57.454902991667616,29.22381444582479,3337.1627218953245,28.995939086294417,72.69035532994924,0.5680203045685279,1005.0862944162436,14.038071065989847,210.49238578680203,717.6395939086295
2025-06-20T23:00:00Z,16.63853159979515,26.444410830221805,57.4529847601747,29.22312180580423,3337.5997271077886,29.008121827411166,72.61928934010152,0.5639593908629441,1005.0774111675127,14.073857868020301,211.01522842639594,719.7208121827412
2025-06-21T00:00:00Z,16.633985723940853,26.445309116150522,57.45106652868178,29.22242916578367,3338.036732320253,29.02030456852792,72.5482233502538,0.5598984771573605,1005.0685279187817,14.10964467005076,211.53807106598984,721.8020304568528
2025-06-21T01:00:00Z,16.629439848086555,26.44620740207924,57.449148297188856,29.22173652576311,3338.473737532717,29.032487309644672,72.4771573604061,0.5558375634517767,1005.0596446700507,14.145431472081217,212.06091370558377,723.8832487309645
2025-06-21T02:00:00Z,16.624893972232254,26.447105688007955,57.44723006569593,29.221043885742546,3338.910742745182,29.04467005076142,72.40609137055837,0.5517766497461929,1005.0507614213197,14.181218274111671,212.58375634517765,725.9644670050761
2025-06-21T03:00:00Z,16.620348096377956,26.44800397393667,57.44531183420301,29.220351245721986,3339.347747957646,29.05685279187817,72.33502538071066,0.5477157360406091,1005.0418781725888,14.21700507614213,213.10659898477158,728.0456852791879
2025-06-21T04:00:00Z,16.61580222052366,26.44890225986539,57.44339360271009,29.219658605701426,3339.7847531701104,29.069035532994924,72.26395939086294,0.5436548223350255,1005.0329949238578,14.252791878172587,213.62944162436548,730.1269035532995
2025-06-21T05:00:00Z,16.61125634466936,26.449800545794105,57.441475371217166,29.218965965680866,3340.2217583825745,29.081218274111677,72.19289340101523,0.5395939086294417,1005.024111675127,14.288578680203045,214.1522842639594,732.2081218274112
2025-06-21T06:00:00Z,16.60671046881506,26.45069883172282,57.43955713972424,29.218273325660302,3340.658763595039,29.093401015228427,72.12182741116752,0.5355329949238579,1005.015228426396,14.3243654822335,214.6751269035533,734.2893401015228
2025-06-21T07:00:00Z,16.60216459296076,26.451597117651538,57.43763890823132,29.217580685639742,3341.095768807503,29.105583756345176,72.0507614213198,0.5314720812182743,1005.006345177665,14.360152284263958,215.1979695431472,736.3705583756345
2025-06-21T08:00:00Z,16.597618717106464,26.452495403580254,57.4357206767384,29.216888045619182,3341.5327740199673,29.11776649746193,71.97969543147208,0.5274111675126905,1004.9974619289341,14.395939086294415,215.72081218274113,738.4517766497462
2025-06-21T09:00:00Z,16.593072841252166,26.45339368950897,57.433802445245476,29.216195405598622,3341.969779232432,29.129949238578682,71.90862944162437,0.5233502538071066,1004.9885786802031,14.43172588832487,216.24365482233503,740.5329949238578
2025-06-21T10:00:00Z,16.588526965397868,26.454291975437688,57.431884213752554,29.21550276557806,3342.406784444896,29.14213197969543,71.83756345177665,0.5192893401015228,1004.9796954314721,14.467512690355328,216.76649746192894,742.6142131979695
2025-06-21T11:00:00Z,16.583981089543567,26.455190261366404,57.42996598225963,29.2148101255575,3342.8437896573605,29.154314720812184,71.76649746192894,0.5152284263959392,1004.9708121827412,14.503299492385786,217.28934010152284,744.6954314720812
2025-06-21T12:00:00Z,16.57943521368927,26.45608854729512,57.42804775076671,29.21411748553694,3343.2807948698246,29.166497461928934,71.69543147208122,0.5111675126903552,1004.9619289340102,14.539086294416244,217.81218274111677,746.7766497461929
2025-06-21T13:00:00Z,16.57488933783497,26.456986833223837,57.426129519273786,29.21342484551638,3343.717800082289,29.178680203045687,71.6243654822335,0.5071065989847716,1004.9530456852792,14.574873096446698,218.33502538071065,748.8578680203045
2025-06-21T14:00:00Z,16.570343461980674,26.45788511915255,57.42421128778087,29.212732205495815,3344.1548052947533,29.190862944162436,71.55329949238579,0.503045685279188,1004.9441624365483,14.610659898477156,218.85786802030455,750.9390862944163
2025-06-21T15:00:00Z,16.565797586126376,26.45878340508127,57.42229305628795,29.212039565475255,3344.591810507218,29.20304568527919,71.48223350253807,0.498984771573604,1004.9352791878173,14.646446700507614,219.38071065989848,753.0203045685279
2025-06-21T16:00:00Z,16.561251710272074,26.459681691009983,57.420374824795026,29.211346925454695,3345.028815719682,29.21522842639594,71.41116751269035,0.4949238578680204,1004.9263959390863,14.682233502538068,219.9035532994924,755.1015228426396
2025-06-21T17:00:00Z,16.556705834417777,26.4605799769387,57.4184565933021,29.210654285434135,3345.4658209321465,29.22741116751269,71.34010152284264,0.4908629441624366,1004.9175126903554,14.718020304568526,220.4263959390863,757.1827411167513
2025-06-21T18:00:00Z,16.55215995856348,26.461478262867416,57.41653836180918,29.20996164541357,3345.9028261446106,29.23959390862944,71.26903553299492,0.4868020304568528,1004.9086294416244,14.753807106598984,220.9492385786802,759.263959390863
2025-06-21T19:00:00Z,16.54761408270918,26.462376548796133,57.41462013031626,29.20926900539301,3346.3398313570747,29.251776649746194,71.19796954314721,0.48274111675126896,1004.8997461928934,14.789593908629442,221.47208121827413,761.3451776649747
2025-06-21T20:00:00Z,16.543068206854883,26.46327483472485,57.412701898823336,29.20857636537245,3346.7768365695392,29.263959390862944,71.12690355329948,0.47868020304568537,1004.8908629441624,14.825380710659896,221.99492385786803,763.4263959390863
2025-06-21T21:00:00Z,16.538522331000582,26.464173120653566,57.41078366733041,29.20788372535189,3347.2138417820033,29.276142131979697,71.05583756345177,0.47461928934010156,1004.8819796954315,14.861167512690354,222.5177664974619,765.5076142131979
2025-06-21T22:00:00Z,16.533976455146284,26.465071406582283,57.40886543583749,29.207191085331328,3347.650846994468,29.28832487309645,70.98477157360406,0.47055837563451774,1004.8730964467005,14.896954314720809,223.04060913705584,767.5888324873097
2025-06-21T23:00:00Z,16.529430579291986,26.465969692511,57.40694720434457,29.206498445310768,3348.087852206932,29.3005076142132,70.91370558375635,0.46649746192893415,1004.8642131979695,14.932741116751266,223.56345177664974,769.6700507614213
2025-06-22T00:00:00Z,16.52488470343769,26.466867978439716,57.405028972851646,29.205805805290208,3348.5248574193965,29.31269035532995,70.84263959390863,0.46243654822335034,1004.8553299492386,14.968527918781724,224.08629441624367,771.751269035533
2025-06-22T01:00:00Z,16.520338827583387,26.467766264368432,57.403110741358724,29.205113165269648,3348.9618626318606,29.3248730964467,70.77157360406092,0.45837563451776653,1004.8464467005076,15.004314720812179,224.60913705583755,773.8324873096446
2025-06-22T02:00:00Z,16.51579295172909,26.46866455029715,57.4011925098658,29.204420525249084,3349.398867844325,29.337055837563454,70.7005076142132,0.4543147208121827,1004.8375634517766,15.040101522842637,225.13197969543148,775.9137055837564
2025-06-22T03:00:00Z,16.511247075874792,26.469562836225865,57.39927427837288,29.203727885228524,3349.8358730567893,29.349238578680204,70.62944162436548,0.4502538071065991,1004.8286802030457,15.075888324873095,225.6548223350254,777.994923857868
2025-06-22T04:00:00Z,16.506701200020494,26.470461122154582,57.39735604687996,29.203035245207964,3350.272878269254,29.361421319796953,70.55837563451777,0.4461928934010153,1004.8197969543147,15.111675126903549,226.1776649746193,780.0761421319796
