datetime_local,target_pm25_h24,month,month_cos,pm25,pm25_lag_1,hours_since_last_rain,pm25_roll_72h_mean,pm25_roll_6h_mean,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_12h_std,wind_u,pm25_roll_72h_std,surface_pressure,wind_v,pm25_roll_48h_std,pm25_roll_24h_mean,pm25_roll_48h_mean,day_of_week,hour_cos,is_dry_season,temperature_2m,relative_humidity_2m,pm25_roll_24h_std,pm25_lag_12,pm25_lag_2
2025-07-14 01:00:00+07:00,24.30124998092652,7,-1.0,19.191791772842407,30.0613751411438,9,25.11182296276093,37.05559040440453,18.7795836130778,10.800374984741213,10.16991662979126,10.067032058212972,-3.6004088826591967,13.186859578893731,1007.6,-3.0211017655267347,13.31322695713625,28.68057641718123,27.96759033617046,0,0.9659258262890684,0,25.8,95.0,10.37081681360327,22.4900000890096,38.62662585576376
2025-07-14 02:00:00+07:00,25.334916432698567,7,-1.0,20.602750062942505,19.191791772842407,10,25.26596243238008,33.30234048101637,21.282458464304607,9.658708413441977,9.504708250363668,10.098120189285,-3.0943092789133653,13.066170121534704,1007.3,-2.6898420188610785,13.084752396922257,28.65225523379114,28.19559120386839,0,0.8660254037844387,0,25.5,96.0,10.392803176673135,20.83024994532268,30.0613751411438
2025-07-14 03:00:00+07:00,26.366416772206623,7,-1.0,28.7357497215271,20.602750062942505,11,25.531336851142072,30.284923765394424,17.736833413441975,9.349708278973898,9.628791570663452,10.057828205997769,-3.6004088826591967,12.937503476299051,1007.0,-3.0211017655267347,12.786462207926109,29.11054341329469,28.59946706725492,0,0.7071067811865476,0,25.4,96.0,10.129719716862716,28.13633346557617,19.191791772842407
2025-07-14 04:00:00+07:00,27.75083335240682,7,-1.0,27.27837483088176,28.7357497215271,12,25.74697573924506,27.41611123085022,19.183916489283245,10.746625105539955,11.75237488746643,10.10236258475616,-1.5998717468129116,12.83357890303409,1007.0,-2.886245033560006,12.515120673334524,29.447812510861294,28.943878519866203,0,0.5000000000000001,0,25.0,97.0,9.91736948914302,27.87241633733113,20.602750062942505
2025-07-14 05:00:00+07:00,29.54837465286255,7,-1.0,25.047208309173584,27.27837483088176,13,25.953700855374336,25.152874973085197,16.685499986012776,11.343666632970177,10.162999947865805,10.355503871836582,-1.4553618446362613,12.698178589015884,1007.1,-2.7371375378626737,12.258763159095672,29.796217024326324,29.229368971453777,0,0.2588190451025207,0,24.9,97.0,9.591033955854622,41.89391644795736,28.7357497215271
2025-07-14 06:00:00+07:00,33.9838752746582,7,-1.0,29.577791849772137,25.047208309173584,14,26.152905719699685,25.072277757856583,19.570333162943523,13.094541629155476,15.235041618347168,9.743022369546614,-1.5862729079956204,12.64002849048465,1007.1,-3.5628272848061435,12.025823514715048,30.21319446961085,29.572770017716618,0,6.123233995736766e-17,0,25.0,97.0,9.341419145810788,46.13779131571452,27.27837483088176
2025-07-14 07:00:00+07:00,34.07487551371256,7,-1.0,33.45795806248983,29.577791849772137,15,26.321570066942108,27.44997213946449,26.30104160308838,19.56120840708415,21.31412506103516,9.19536970908218,-1.806652637168917,12.655564103298072,1007.2,-2.006491028788965,11.946690328581456,30.51139932208591,29.86228563553757,0,-0.2588190451025206,0,26.1,94.0,9.325322914640294,43.37658373514811,25.047208309173584
2025-07-14 08:00:00+07:00,32.66974973678589,7,-1.0,29.5479998588562,33.45795806248983,0,26.42993406841049,28.940847105450104,23.67324988047282,24.730166753133137,21.745791753133137,8.54888905220874,-4.31335136523794,12.649233746427605,1008.1,-4.313351365237939,11.922869869975846,30.75618057118521,29.962657158573467,0,-0.4999999999999998,0,28.2,85.0,9.214468098393866,43.12224960327149,29.577791849772137
2025-07-14 09:00:00+07:00,29.67104148864746,7,-1.0,29.618083477020264,29.5479998588562,0,26.556773191800826,29.08790273136563,24.87958351771037,23.51500018437704,20.48566659291585,6.969974669221976,-5.183187536474989,12.634567357153887,1008.1,-5.558288132305695,11.88513041790014,30.9536180694898,30.089804727170204,0,-0.7071067811865475,0,29.5,81.0,9.133485996296404,46.84025001525879,33.45795806248983
2025-07-14 10:00:00+07:00,28.91700013478597,7,-1.0,30.289083162943523,29.618083477020264,0,26.71075003732134,29.58968745337592,25.610583464304607,23.33804178237915,19.20275028546651,5.211504515308712,-3.914289369316413,12.611214660268589,1008.0,-6.514471485336052,11.843387671925417,31.148555556933086,30.234618089265293,0,-0.8660254037844387,0,30.6,76.0,9.06415443932387,44.49125003814697,29.5479998588562
