datetime_local,month,month_cos,pm25,pm25_lag_1,hours_since_last_rain,pm25_roll_72h_mean,pm25_roll_6h_mean,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_12h_std,wind_u,pm25_roll_72h_std,surface_pressure,wind_v,pm25_roll_48h_std,pm25_roll_24h_mean,pm25_roll_48h_mean,day_of_week,hour_cos,is_dry_season,temperature_2m,relative_humidity_2m,pm25_roll_24h_std,pm25_lag_12,pm25_lag_2,target_pm25_h24_log
2024-11-22 18:00:00+07:00,1.6814868661335352,0.5712512045640126,-0.9234484348867352,-0.7865852652745133,-0.5045874312980854,0.4522937729302941,0.06564267122095188,-0.006732721572470309,0.3166325964201455,-0.19734386882933552,0.782316575465229,-0.7378429198366405,0.3021800786910926,-0.5768729954056925,1.2694509040885493,0.506134659496951,0.5221594814066441,0.5062077554180974,0.5000489576908811,-5.73398991578871e-05,0.8185768303652899,0.1377077209278548,-0.4064179792851068,0.39004854977455783,0.8959716459427144,0.2990637285436546,3.827100364311202
2024-11-22 19:00:00+07:00,1.6814868661335352,0.5712512045640126,-0.7911599470536391,-0.9234447049744178,-0.4805827390427458,0.4442072090442786,-0.18540690087385825,0.22465799237748735,0.0096876228585298,-0.19666011194423993,0.8924902203390488,0.0690122820008202,0.3165375856111695,-0.32128731293963475,-0.5005351245163198,0.5290067199540032,0.48266660943764256,0.4902272067164311,0.5000489576908811,0.3659432364244606,0.8185768303652899,0.16885267203716406,-0.2764839207695943,0.4692764889866001,0.8303819146569615,-0.7868255265040233,3.8586222206531464
2024-11-22 20:00:00+07:00,1.6814868661335352,0.5712512045640126,-2.082057167720517,-0.7911564408101854,-0.4565780467874062,0.4220875439195634,-0.6070056362723941,0.2987547601707717,-1.3526845679172215,-0.024078289707949972,1.010941181501945,-0.13684224937161163,0.3634764589677549,0.27507927948113425,-0.9544408046117622,0.5497862742424933,0.40914847670717097,0.4825655812175531,0.5000489576908811,0.707001478316176,0.8185768303652899,0.04427286759992476,0.24325231329245578,0.6230770451585468,1.1012670422682316,-0.9236932727256633,4.0221471489622
2024-11-22 21:00:00+07:00,1.6814868661335352,0.5712512045640126,-1.367248901143404,-2.082051478872067,-0.43257335453206663,0.40608447047706353,-0.9624457694662627,-0.004910017987668756,0.11822420744331309,-0.07714607350530774,1.0228245523780433,0.6369316526337553,0.3912002420845421,0.40287212071413886,-0.8195793763465848,0.5887662547360893,0.3633482814801045,0.45547920845173345,0.5000489576908811,0.9998748302164596,0.8185768303652899,-0.1425968390559353,0.5031204303234809,0.6962048667998879,0.9790085033167726,-0.791396979481785,3.836580819859735
2024-11-22 22:00:00+07:00,1.6814868661335352,0.5712512045640126,-0.5782967484674721,-1.3672444208683936,-0.40856866227672706,0.3993689003009684,-1.2040372843543379,-0.021372710977436288,-0.738479008357857,-0.12500350378070824,0.9623821511122902,0.3860106118936219,0.3997756674893071,0.31767689322548526,-0.5147076741241299,0.5844458497070997,0.3407962732757759,0.45824299791490425,0.5000489576908811,1.2246044571894064,0.8185768303652899,-0.39175644793041386,0.6980215180967496,0.719352702665007,0.8811238809304859,-2.0823703668903795,3.6468631786135024
2024-11-22 23:00:00+07:00,1.6814868661335352,0.5712512045640126,-0.06834332998270652,-0.5782936021258551,-0.3845639700213874,0.39928800975076,-1.0299327076621703,-0.028731841756204232,-0.7880286157071743,-0.06963382676425216,0.8332651802543186,0.5582596492789952,0.3998440871137346,0.27507927948113425,-0.7598351193504049,0.5660820416787059,0.33892475786199916,0.47236073016723185,0.5000489576908811,1.3658754065400782,0.8185768303652899,-0.5474812034769635,0.8929226058700184,0.7205804861982926,0.9352706493400411,-1.3675199245182106,3.657130739392056
2024-11-23 00:00:00+07:00,1.6814868661335352,0.5712512045640126,0.12191115397933655,-0.06834104585293808,-0.36055927776604785,0.3974359329774903,-0.793743396787547,0.1458648104339442,-0.335501224644651,0.21413174345635494,0.7102265488167997,1.0398460490793602,0.4006393620593334,0.1472864382481296,-0.9833866220303108,0.5564263820544664,0.3376601535353707,0.48273992915699115,1.0000195869109458,1.4140602965315094,0.8185768303652899,-0.7343509101328236,0.9578896351277747,0.7210474046639143,0.7974931373190671,-0.5785212213393589,3.4154015929038235
2024-11-23 01:00:00+07:00,1.6814868661335352,0.5712512045640126,0.5166179895849669,0.12191311643331194,-0.33655458551070827,0.40216283183596696,-0.49306533133763036,0.3290808728398159,0.1231131531018416,0.28568367121260796,0.692504435744106,1.3612266330329623,0.4007775741556735,-0.023104016729274476,-0.9492590405849941,0.5537854499055072,0.34834228926943656,0.49365357854428354,1.0000195869109458,1.3658754065400789,0.8185768303652899,-0.8900756656793732,0.9578896351277747,0.7224552820623232,0.585973887262103,-0.06853771409950768,3.397022010251675
2024-11-23 02:00:00+07:00,1.6814868661335352,0.5712512045640126,0.3794666710402069,0.5166192846820856,-0.3125498932553687,0.39270183335715625,-0.13139752866790785,0.45612741296730197,1.4421886937975188,0.7838227025383607,0.6539317523916758,1.6070383834233044,0.3966129787130387,-0.23609208545098115,-0.4291375333975554,0.5030094327503559,0.34388027111615355,0.4532537358396072,1.0000195869109458,1.224604457189407,0.8185768303652899,-0.9835105190073032,1.0878236936432872,0.7219422611729881,0.5497041347205831,0.1217279954379789,3.5090547870315296
2024-11-23 03:00:00+07:00,1.6814868661335352,0.5712512045640126,0.1657748301831225,0.3794681980280977,-0.28854520100002906,0.36841874546098335,0.0853069911306557,0.40811958482564,1.6002301318286858,1.1594766834303571,0.6254614081941132,1.3296654901501195,0.3776713658543905,-0.4490801541726878,-0.5535460572382218,0.4182286029311968,0.33075537451026954,0.39813521186892575,1.0000195869109458,0.99987483021646,0.8185768303652899,-0.9835105190073032,1.1527907229010435,0.7232990274088823,0.3511241484602933,0.5164581199105461,3.649033553837083
